SCORES_TXT_BEGIN_0 0 100 9 BLEU
5 26 1 25 0 24 0 23 16 
2 24 0 23 0 22 0 21 16 
5 26 1 25 0 24 0 23 16 
4 26 1 25 0 24 0 23 16 
2 24 0 23 0 22 0 21 16 
2 24 0 23 0 22 0 21 16 
3 24 0 23 0 22 0 21 16 
4 26 1 25 0 24 0 23 16 
4 26 1 25 0 24 0 23 16 
4 26 1 25 0 24 0 23 16 
2 22 0 21 0 20 0 19 16 
4 27 0 26 0 25 0 24 16 
2 24 0 23 0 22 0 21 16 
3 24 0 23 0 22 0 21 16 
5 29 1 28 0 27 0 26 16 
4 26 0 25 0 24 0 23 16 
2 27 0 26 0 25 0 24 16 
2 28 0 27 0 26 0 25 16 
4 26 1 25 0 24 0 23 16 
3 24 0 23 0 22 0 21 16 
4 26 1 25 0 24 0 23 16 
4 26 1 25 0 24 0 23 16 
2 29 0 28 0 27 0 26 16 
4 26 1 25 0 24 0 23 16 
2 22 0 21 0 20 0 19 16 
2 22 0 21 0 20 0 19 16 
2 24 0 23 0 22 0 21 16 
2 25 0 24 0 23 0 22 16 
2 24 0 23 0 22 0 21 16 
3 24 0 23 0 22 0 21 16 
4 27 0 26 0 25 0 24 16 
5 27 1 26 0 25 0 24 16 
3 26 0 25 0 24 0 23 16 
4 29 1 28 0 27 0 26 16 
4 30 1 29 0 28 0 27 16 
4 27 1 26 0 25 0 24 16 
4 24 1 23 0 22 0 21 16 
5 26 1 25 0 24 0 23 16 
4 26 1 25 0 24 0 23 16 
4 26 0 25 0 24 0 23 16 
4 27 1 26 0 25 0 24 16 
2 28 0 27 0 26 0 25 16 
4 26 1 25 0 24 0 23 16 
4 27 1 26 0 25 0 24 16 
2 27 0 26 0 25 0 24 16 
3 26 0 25 0 24 0 23 16 
3 24 0 23 0 22 0 21 16 
3 27 0 26 0 25 0 24 16 
4 31 1 30 0 29 0 28 16 
1 24 0 23 0 22 0 21 16 
1 25 0 24 0 23 0 22 16 
4 26 1 25 0 24 0 23 16 
5 28 1 27 0 26 0 25 16 
4 28 0 27 0 26 0 25 16 
2 25 0 24 0 23 0 22 16 
4 27 1 26 0 25 0 24 16 
4 26 1 25 0 24 0 23 16 
4 26 1 25 0 24 0 23 16 
2 29 0 28 0 27 0 26 16 
4 28 0 27 0 26 0 25 16 
3 27 0 26 0 25 0 24 16 
4 27 0 26 0 25 0 24 16 
2 22 0 21 0 20 0 19 16 
2 26 0 25 0 24 0 23 16 
2 24 0 23 0 22 0 21 16 
2 25 0 24 0 23 0 22 16 
3 24 0 23 0 22 0 21 16 
2 24 0 23 0 22 0 21 16 
4 29 1 28 0 27 0 26 16 
3 24 0 23 0 22 0 21 16 
2 24 0 23 0 22 0 21 16 
5 27 1 26 0 25 0 24 16 
3 26 0 25 0 24 0 23 16 
3 26 0 25 0 24 0 23 16 
3 29 0 28 0 27 0 26 16 
4 30 1 29 0 28 0 27 16 
4 27 1 26 0 25 0 24 16 
3 26 0 25 0 24 0 23 16 
4 27 1 26 0 25 0 24 16 
4 29 1 28 0 27 0 26 16 
4 27 1 26 0 25 0 24 16 
2 25 0 24 0 23 0 22 16 
3 27 0 26 0 25 0 24 16 
2 26 0 25 0 24 0 23 16 
4 24 1 23 0 22 0 21 16 
5 26 1 25 0 24 0 23 16 
4 27 0 26 0 25 0 24 16 
4 24 1 23 0 22 0 21 16 
2 27 0 26 0 25 0 24 16 
3 22 0 21 0 20 0 19 16 
3 26 1 25 0 24 0 23 16 
3 27 1 26 0 25 0 24 16 
4 26 1 25 0 24 0 23 16 
4 30 0 29 0 28 0 27 16 
3 26 0 25 0 24 0 23 16 
2 25 0 24 0 23 0 22 16 
4 27 1 26 0 25 0 24 16 
4 26 1 25 0 24 0 23 16 
4 31 1 30 0 29 0 28 16 
5 29 1 28 0 27 0 26 16 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 1 100 9 BLEU
4 15 3 14 2 13 1 12 11 
5 15 3 14 2 13 1 12 11 
5 15 3 14 2 13 1 12 11 
5 15 3 14 2 13 1 12 11 
5 15 3 14 2 13 1 12 11 
5 15 3 14 2 13 1 12 11 
4 11 3 10 2 9 1 8 11 
4 15 3 14 2 13 1 12 11 
4 15 3 14 2 13 1 12 11 
4 15 3 14 2 13 1 12 11 
4 14 2 13 1 12 0 11 11 
4 14 2 13 1 12 0 11 11 
3 14 2 13 1 12 0 11 11 
4 15 3 14 2 13 1 12 11 
4 14 2 13 1 12 0 11 11 
4 15 3 14 2 13 1 12 11 
3 14 2 13 1 12 0 11 11 
4 15 3 14 2 13 1 12 11 
4 14 3 13 2 12 1 11 11 
4 11 3 10 2 9 1 8 11 
4 15 3 14 2 13 1 12 11 
5 14 3 13 2 12 1 11 11 
5 11 3 10 2 9 1 8 11 
4 16 3 15 2 14 1 13 11 
5 11 3 10 2 9 1 8 11 
4 14 2 13 1 12 0 11 11 
4 14 2 13 1 12 0 11 11 
5 15 3 14 2 13 1 12 11 
4 15 3 14 2 13 1 12 11 
5 15 3 14 2 13 1 12 11 
5 15 3 14 2 13 1 12 11 
5 15 3 14 2 13 1 12 11 
4 14 3 13 2 12 1 11 11 
5 15 3 14 2 13 1 12 11 
4 14 2 13 1 12 0 11 11 
6 20 3 19 2 18 1 17 11 
5 19 3 18 2 17 1 16 11 
5 15 3 14 2 13 1 12 11 
5 15 3 14 2 13 1 12 11 
5 15 3 14 2 13 1 12 11 
5 16 3 15 2 14 1 13 11 
4 15 3 14 2 13 1 12 11 
5 14 3 13 2 12 1 11 11 
5 11 3 10 2 9 1 8 11 
4 14 3 13 2 12 1 11 11 
4 11 3 10 2 9 1 8 11 
4 14 3 13 2 12 1 11 11 
6 21 3 20 2 19 1 18 11 
5 11 3 10 2 9 1 8 11 
4 11 3 10 2 9 1 8 11 
5 16 3 15 2 14 1 13 11 
3 14 2 13 1 12 0 11 11 
4 11 3 10 2 9 1 8 11 
5 15 3 14 2 13 1 12 11 
5 15 3 14 2 13 1 12 11 
5 15 3 14 2 13 1 12 11 
4 15 3 14 2 13 1 12 11 
5 15 3 14 2 13 1 12 11 
4 14 2 13 1 12 0 11 11 
4 12 3 11 2 10 1 9 11 
4 13 2 12 1 11 0 10 11 
4 11 3 10 2 9 1 8 11 
4 10 2 9 1 8 0 7 11 
4 14 3 13 2 12 1 11 11 
4 10 2 9 1 8 0 7 11 
5 11 3 10 2 9 1 8 11 
5 17 3 16 2 15 1 14 11 
3 10 2 9 1 8 0 7 11 
3 15 2 14 1 13 0 12 11 
6 18 3 17 2 16 1 15 11 
4 11 3 10 2 9 1 8 11 
4 15 3 14 2 13 1 12 11 
4 14 2 13 1 12 0 11 11 
4 15 3 14 2 13 1 12 11 
5 15 3 14 2 13 1 12 11 
5 15 3 14 2 13 1 12 11 
5 14 3 13 2 12 1 11 11 
4 14 2 13 1 12 0 11 11 
5 17 3 16 2 15 1 14 11 
3 14 2 13 1 12 0 11 11 
3 10 2 9 1 8 0 7 11 
4 15 3 14 2 13 1 12 11 
5 15 3 14 2 13 1 12 11 
4 14 2 13 1 12 0 11 11 
4 14 2 13 1 12 0 11 11 
4 10 3 9 2 8 1 7 11 
5 15 3 14 2 13 1 12 11 
5 19 3 18 2 17 1 16 11 
4 14 2 13 1 12 0 11 11 
4 15 3 14 2 13 1 12 11 
4 15 3 14 2 13 1 12 11 
5 19 3 18 2 17 1 16 11 
3 14 2 13 1 12 0 11 11 
5 18 3 17 2 16 1 15 11 
3 14 2 13 1 12 0 11 11 
4 13 3 12 2 11 1 10 11 
4 15 3 14 2 13 1 12 11 
4 14 3 13 2 12 1 11 11 
4 11 3 10 2 9 1 8 11 
5 19 2 18 1 17 0 16 11 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 2 100 9 BLEU
8 36 2 35 1 34 0 33 17 
5 32 0 31 0 30 0 29 17 
4 31 0 30 0 29 0 28 17 
8 33 2 32 1 31 0 30 17 
5 29 0 28 0 27 0 26 17 
9 34 2 33 1 32 0 31 17 
8 33 2 32 1 31 0 30 17 
5 29 0 28 0 27 0 26 17 
8 31 2 30 1 29 0 28 17 
9 34 2 33 1 32 0 31 17 
5 27 0 26 0 25 0 24 17 
4 26 0 25 0 24 0 23 17 
8 33 2 32 1 31 0 30 17 
8 33 2 32 1 31 0 30 17 
5 29 0 28 0 27 0 26 17 
5 29 0 28 0 27 0 26 17 
8 28 2 27 1 26 0 25 17 
9 34 2 33 1 32 0 31 17 
9 34 2 33 1 32 0 31 17 
5 24 0 23 0 22 0 21 17 
9 29 2 28 1 27 0 26 17 
8 28 2 27 1 26 0 25 17 
5 24 0 23 0 22 0 21 17 
9 29 2 28 1 27 0 26 17 
8 36 2 35 1 34 0 33 17 
5 32 0 31 0 30 0 29 17 
4 32 0 31 0 30 0 29 17 
8 35 2 34 1 33 0 32 17 
4 31 0 30 0 29 0 28 17 
5 31 0 30 0 29 0 28 17 
4 30 0 29 0 28 0 27 17 
5 33 0 32 0 31 0 30 17 
8 28 2 27 1 26 0 25 17 
6 30 0 29 0 28 0 27 17 
8 28 2 27 1 26 0 25 17 
5 24 0 23 0 22 0 21 17 
5 24 0 23 0 22 0 21 17 
9 29 2 28 1 27 0 26 17 
9 29 2 28 1 27 0 26 17 
8 33 2 32 1 31 0 30 17 
8 34 2 33 1 32 0 31 17 
5 29 0 28 0 27 0 26 17 
5 33 0 32 0 31 0 30 17 
5 30 0 29 0 28 0 27 17 
6 30 0 29 0 28 0 27 17 
9 34 2 33 1 32 0 31 17 
8 32 2 31 1 30 0 29 17 
8 34 2 33 1 32 0 31 17 
9 35 2 34 1 33 0 32 17 
5 28 0 27 0 26 0 25 17 
5 30 0 29 0 28 0 27 17 
8 31 2 30 1 29 0 28 17 
8 29 2 28 1 27 0 26 17 
9 33 2 32 1 31 0 30 17 
5 27 0 26 0 25 0 24 17 
4 29 0 28 0 27 0 26 17 
5 25 0 24 0 23 0 22 17 
9 30 2 29 1 28 0 27 17 
8 31 2 30 1 29 0 28 17 
4 26 0 25 0 24 0 23 17 
8 34 2 33 1 32 0 31 17 
8 32 2 31 1 30 0 29 17 
8 36 2 35 1 34 0 33 17 
5 27 0 26 0 25 0 24 17 
6 30 0 29 0 28 0 27 17 
5 32 0 31 0 30 0 29 17 
5 28 0 27 0 26 0 25 17 
5 32 0 31 0 30 0 29 17 
4 27 0 26 0 25 0 24 17 
9 39 2 38 1 37 0 36 17 
4 26 0 25 0 24 0 23 17 
9 33 2 32 1 31 0 30 17 
6 35 0 34 0 33 0 32 17 
5 29 0 28 0 27 0 26 17 
4 31 0 30 0 29 0 28 17 
5 34 0 33 0 32 0 31 17 
5 33 0 32 0 31 0 30 17 
6 30 0 29 0 28 0 27 17 
8 36 2 35 1 34 0 33 17 
5 33 0 32 0 31 0 30 17 
5 31 0 30 0 29 0 28 17 
6 30 0 29 0 28 0 27 17 
8 31 2 30 1 29 0 28 17 
5 32 0 31 0 30 0 29 17 
9 39 2 38 1 37 0 36 17 
5 28 0 27 0 26 0 25 17 
8 28 2 27 1 26 0 25 17 
6 25 0 24 0 23 0 22 17 
5 27 0 26 0 25 0 24 17 
6 35 0 34 0 33 0 32 17 
5 24 0 23 0 22 0 21 17 
8 35 2 34 1 33 0 32 17 
4 31 0 30 0 29 0 28 17 
9 32 2 31 1 30 0 29 17 
9 29 2 28 1 27 0 26 17 
8 28 2 27 1 26 0 25 17 
5 31 0 30 0 29 0 28 17 
5 34 0 33 0 32 0 31 17 
5 24 0 23 0 22 0 21 17 
8 28 2 27 1 26 0 25 17 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 3 1 9 BLEU
0 0 0 0 0 0 0 0 0 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 4 100 9 BLEU
10 23 6 22 3 21 1 20 29 
10 19 6 18 4 17 2 16 29 
10 24 6 23 3 22 1 21 29 
10 20 6 19 4 18 2 17 29 
10 23 6 22 3 21 1 20 29 
10 24 3 23 1 22 0 21 29 
10 22 6 21 3 20 1 19 29 
11 26 6 25 3 24 1 23 29 
9 15 4 14 2 13 1 12 29 
7 16 3 15 2 14 1 13 29 
10 25 6 24 3 23 1 22 29 
10 24 6 23 3 22 1 21 29 
10 22 3 21 1 20 0 19 29 
10 24 6 23 3 22 1 21 29 
10 27 6 26 3 25 1 24 29 
11 23 3 22 1 21 0 20 29 
9 18 3 17 1 16 0 15 29 
11 22 6 21 4 20 2 19 29 
12 31 3 30 1 29 0 28 29 
14 23 7 22 3 21 1 20 29 
10 21 6 20 3 19 1 18 29 
9 21 5 20 3 19 1 18 29 
9 22 2 21 1 20 0 19 29 
10 24 6 23 3 22 1 21 29 
8 18 3 17 1 16 0 15 29 
9 16 4 15 2 14 1 13 29 
9 22 5 21 3 20 1 19 29 
9 23 3 22 1 21 0 20 29 
7 17 3 16 2 15 1 14 29 
11 25 3 24 1 23 0 22 29 
9 22 3 21 1 20 0 19 29 
11 30 6 29 3 28 1 27 29 
11 27 1 26 0 25 0 24 29 
10 25 6 24 3 23 1 22 29 
10 23 6 22 4 21 2 20 29 
11 27 3 26 1 25 0 24 29 
13 22 6 21 3 20 1 19 29 
10 23 3 22 1 21 0 20 29 
10 23 6 22 3 21 1 20 29 
10 28 6 27 3 26 1 25 29 
8 19 1 18 0 17 0 16 29 
10 19 3 18 1 17 0 16 29 
11 17 3 16 1 15 0 14 29 
10 24 6 23 3 22 1 21 29 
8 17 1 16 0 15 0 14 29 
10 22 6 21 3 20 1 19 29 
10 20 6 19 4 18 2 17 29 
8 19 2 18 1 17 0 16 29 
9 20 3 19 1 18 0 17 29 
6 14 3 13 2 12 1 11 29 
8 22 3 21 1 20 0 19 29 
7 15 3 14 2 13 1 12 29 
9 23 2 22 1 21 0 20 29 
14 29 3 28 1 27 0 26 29 
8 20 3 19 1 18 0 17 29 
11 25 3 24 1 23 0 22 29 
10 22 6 21 3 20 1 19 29 
9 22 5 21 3 20 1 19 29 
10 23 6 22 3 21 1 20 29 
10 23 1 22 0 21 0 20 29 
14 25 7 24 3 23 1 22 29 
11 27 6 26 3 25 1 24 29 
10 26 6 25 3 24 1 23 29 
11 26 6 25 4 24 2 23 29 
8 20 3 19 1 18 0 17 29 
9 21 2 20 1 19 0 18 29 
10 25 3 24 1 23 0 22 29 
13 26 6 25 3 24 1 23 29 
7 16 3 15 1 14 0 13 29 
9 23 5 22 3 21 1 20 29 
11 28 6 27 3 26 1 25 29 
10 26 3 25 1 24 0 23 29 
10 21 6 20 4 19 2 18 29 
10 24 6 23 3 22 1 21 29 
8 22 2 21 1 20 0 19 29 
11 26 6 25 3 24 1 23 29 
10 21 3 20 1 19 0 18 29 
13 24 6 23 3 22 1 21 29 
11 27 3 26 1 25 0 24 29 
8 19 0 18 0 17 0 16 29 
10 24 6 23 3 22 1 21 29 
8 22 2 21 1 20 0 19 29 
10 31 2 30 1 29 0 28 29 
13 28 6 27 3 26 1 25 29 
13 23 6 22 3 21 1 20 29 
10 17 2 16 1 15 0 14 29 
10 27 6 26 3 25 1 24 29 
10 26 6 25 4 24 2 23 29 
10 24 6 23 4 22 2 21 29 
8 21 2 20 1 19 0 18 29 
9 17 3 16 1 15 0 14 29 
12 26 3 25 1 24 0 23 29 
10 20 6 19 4 18 2 17 29 
10 22 3 21 1 20 0 19 29 
13 23 6 22 3 21 1 20 29 
10 18 6 17 4 16 2 15 29 
13 25 3 24 1 23 0 22 29 
12 29 3 28 2 27 1 26 29 
10 22 5 21 3 20 1 19 29 
10 26 6 25 3 24 1 23 29 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 5 100 9 BLEU
1 10 0 9 0 8 0 7 12 
1 15 0 14 0 13 0 12 12 
4 15 2 14 1 13 0 12 12 
1 14 0 13 0 12 0 11 12 
1 10 0 9 0 8 0 7 12 
1 12 0 11 0 10 0 9 12 
1 10 0 9 0 8 0 7 12 
4 14 2 13 1 12 0 11 12 
4 16 2 15 1 14 0 13 12 
4 14 2 13 1 12 0 11 12 
4 14 2 13 1 12 0 11 12 
4 15 2 14 1 13 0 12 12 
1 8 0 7 0 6 0 5 12 
1 11 0 10 0 9 0 8 12 
1 10 0 9 0 8 0 7 12 
4 14 2 13 1 12 0 11 12 
1 15 0 14 0 13 0 12 12 
4 14 2 13 1 12 0 11 12 
1 14 0 13 0 12 0 11 12 
0 8 0 7 0 6 0 5 12 
2 12 0 11 0 10 0 9 12 
4 18 2 17 1 16 0 15 12 
1 15 0 14 0 13 0 12 12 
4 18 2 17 1 16 0 15 12 
1 14 0 13 0 12 0 11 12 
4 15 2 14 1 13 0 12 12 
1 14 0 13 0 12 0 11 12 
1 14 0 13 0 12 0 11 12 
4 15 2 14 1 13 0 12 12 
1 15 0 14 0 13 0 12 12 
4 15 2 14 1 13 0 12 12 
5 18 2 17 1 16 0 15 12 
4 14 2 13 1 12 0 11 12 
5 20 2 19 1 18 0 17 12 
5 18 2 17 1 16 0 15 12 
4 15 2 14 1 13 0 12 12 
1 14 0 13 0 12 0 11 12 
1 12 0 11 0 10 0 9 12 
1 12 0 11 0 10 0 9 12 
4 14 2 13 1 12 0 11 12 
1 10 0 9 0 8 0 7 12 
5 17 2 16 1 15 0 14 12 
4 14 2 13 1 12 0 11 12 
3 12 2 11 1 10 0 9 12 
1 9 0 8 0 7 0 6 12 
1 16 0 15 0 14 0 13 12 
4 16 2 15 1 14 0 13 12 
4 14 2 13 1 12 0 11 12 
4 17 2 16 1 15 0 14 12 
1 16 0 15 0 14 0 13 12 
1 14 0 13 0 12 0 11 12 
1 12 0 11 0 10 0 9 12 
1 14 0 13 0 12 0 11 12 
4 14 2 13 1 12 0 11 12 
1 14 0 13 0 12 0 11 12 
1 12 0 11 0 10 0 9 12 
1 15 0 14 0 13 0 12 12 
4 14 2 13 1 12 0 11 12 
4 15 2 14 1 13 0 12 12 
4 16 2 15 1 14 0 13 12 
5 15 2 14 1 13 0 12 12 
1 18 0 17 0 16 0 15 12 
4 14 2 13 1 12 0 11 12 
5 17 2 16 1 15 0 14 12 
4 18 2 17 1 16 0 15 12 
1 15 0 14 0 13 0 12 12 
3 19 0 18 0 17 0 16 12 
5 20 2 19 1 18 0 17 12 
0 9 0 8 0 7 0 6 12 
4 15 2 14 1 13 0 12 12 
2 20 0 19 0 18 0 17 12 
4 18 2 17 1 16 0 15 12 
6 19 2 18 1 17 0 16 12 
1 8 0 7 0 6 0 5 12 
4 14 2 13 1 12 0 11 12 
4 16 2 15 1 14 0 13 12 
1 17 0 16 0 15 0 14 12 
1 14 0 13 0 12 0 11 12 
1 17 0 16 0 15 0 14 12 
5 23 2 22 1 21 0 20 12 
1 14 0 13 0 12 0 11 12 
4 17 2 16 1 15 0 14 12 
4 15 2 14 1 13 0 12 12 
1 14 0 13 0 12 0 11 12 
1 15 0 14 0 13 0 12 12 
0 8 0 7 0 6 0 5 12 
2 17 0 16 0 15 0 14 12 
4 14 2 13 1 12 0 11 12 
1 11 0 10 0 9 0 8 12 
3 14 2 13 1 12 0 11 12 
1 10 0 9 0 8 0 7 12 
1 14 0 13 0 12 0 11 12 
4 16 2 15 1 14 0 13 12 
2 14 0 13 0 12 0 11 12 
1 9 0 8 0 7 0 6 12 
1 18 0 17 0 16 0 15 12 
1 11 0 10 0 9 0 8 12 
1 12 0 11 0 10 0 9 12 
4 14 2 13 1 12 0 11 12 
2 12 0 11 0 10 0 9 12 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 6 100 9 BLEU
8 25 1 24 0 23 0 22 19 
7 22 1 21 0 20 0 19 19 
7 18 3 17 1 16 0 15 19 
8 24 1 23 0 22 0 21 19 
8 23 1 22 0 21 0 20 19 
7 19 1 18 0 17 0 16 19 
7 23 1 22 0 21 0 20 19 
7 24 1 23 0 22 0 21 19 
7 20 1 19 0 18 0 17 19 
7 22 1 21 0 20 0 19 19 
8 26 1 25 0 24 0 23 19 
6 25 1 24 0 23 0 22 19 
8 24 1 23 0 22 0 21 19 
8 21 3 20 1 19 0 18 19 
7 26 2 25 0 24 0 23 19 
7 18 3 17 1 16 0 15 19 
8 20 1 19 0 18 0 17 19 
7 23 1 22 0 21 0 20 19 
9 24 2 23 0 22 0 21 19 
8 23 3 22 1 21 0 20 19 
7 22 1 21 0 20 0 19 19 
9 22 3 21 1 20 0 19 19 
8 22 1 21 0 20 0 19 19 
8 25 1 24 0 23 0 22 19 
7 20 3 19 1 18 0 17 19 
8 19 3 18 1 17 0 16 19 
6 26 1 25 0 24 0 23 19 
9 24 3 23 1 22 0 21 19 
8 23 3 22 1 21 0 20 19 
8 25 3 24 1 23 0 22 19 
7 23 3 22 1 21 0 20 19 
8 21 3 20 1 19 0 18 19 
7 20 3 19 1 18 0 17 19 
7 18 1 17 0 16 0 15 19 
9 23 1 22 0 21 0 20 19 
7 18 3 17 1 16 0 15 19 
7 22 3 21 1 20 0 19 19 
8 20 3 19 1 18 0 17 19 
7 25 1 24 0 23 0 22 19 
7 19 3 18 1 17 0 16 19 
8 19 3 18 1 17 0 16 19 
7 24 1 23 0 22 0 21 19 
7 22 1 21 0 20 0 19 19 
8 19 1 18 0 17 0 16 19 
7 18 3 17 1 16 0 15 19 
8 24 3 23 1 22 0 21 19 
8 19 3 18 1 17 0 16 19 
9 22 3 21 1 20 0 19 19 
7 21 1 20 0 19 0 18 19 
7 25 1 24 0 23 0 22 19 
8 22 3 21 1 20 0 19 19 
8 25 1 24 0 23 0 22 19 
9 21 3 20 1 19 0 18 19 
8 18 3 17 1 16 0 15 19 
8 27 1 26 0 25 0 24 19 
8 21 3 20 1 19 0 18 19 
8 24 1 23 0 22 0 21 19 
8 19 3 18 1 17 0 16 19 
7 23 1 22 0 21 0 20 19 
9 20 3 19 1 18 0 17 19 
7 20 3 19 1 18 0 17 19 
9 21 1 20 0 19 0 18 19 
8 23 1 22 0 21 0 20 19 
5 24 1 23 0 22 0 21 19 
8 21 3 20 1 19 0 18 19 
7 19 3 18 1 17 0 16 19 
8 25 3 24 1 23 0 22 19 
7 25 1 24 0 23 0 22 19 
8 27 1 26 0 25 0 24 19 
8 24 1 23 0 22 0 21 19 
9 23 3 22 1 21 0 20 19 
8 22 3 21 1 20 0 19 19 
8 27 1 26 0 25 0 24 19 
9 20 4 19 1 18 0 17 19 
6 23 1 22 0 21 0 20 19 
8 27 2 26 0 25 0 24 19 
6 24 1 23 0 22 0 21 19 
7 18 3 17 1 16 0 15 19 
8 20 1 19 0 18 0 17 19 
7 18 1 17 0 16 0 15 19 
7 22 3 21 1 20 0 19 19 
8 24 3 23 1 22 0 21 19 
9 22 3 21 1 20 0 19 19 
7 22 1 21 0 20 0 19 19 
8 21 3 20 1 19 0 18 19 
8 22 3 21 1 20 0 19 19 
7 22 3 21 1 20 0 19 19 
9 25 2 24 0 23 0 22 19 
7 16 1 15 0 14 0 13 19 
7 22 3 21 1 20 0 19 19 
8 27 1 26 0 25 0 24 19 
7 26 2 25 0 24 0 23 19 
