SCORES_TXT_BEGIN_0 0 100 9 BLEU
41 73 18 72 6 71 2 70 87 
42 73 18 72 6 71 2 70 87 
40 72 17 71 6 70 2 69 87 
41 72 17 71 6 70 2 69 87 
41 75 18 74 6 73 2 72 87 
40 73 18 72 6 71 2 70 87 
39 74 17 73 6 72 2 71 87 
42 72 19 71 7 70 2 69 87 
42 75 18 74 6 73 2 72 87 
40 74 17 73 6 72 2 71 87 
43 72 19 71 7 70 2 69 87 
41 73 18 72 6 71 2 70 87 
41 71 18 70 6 69 2 68 87 
40 72 19 71 8 70 4 69 87 
41 70 17 69 6 68 2 67 87 
40 74 17 73 6 72 2 71 87 
39 72 17 71 6 70 2 69 87 
38 73 16 72 6 71 2 70 87 
42 71 18 70 6 69 2 68 87 
41 71 18 70 7 69 2 68 87 
42 70 17 69 6 68 2 67 87 
41 74 17 73 6 72 2 71 87 
39 73 16 72 6 71 2 70 87 
42 71 18 70 7 69 2 68 87 
40 75 18 74 6 73 2 72 87 
38 74 17 73 6 72 2 71 87 
41 74 18 73 6 72 2 71 87 
42 74 19 73 7 72 2 71 87 
41 72 19 71 7 70 2 69 87 
40 73 18 72 7 71 2 70 87 
44 74 20 73 7 72 3 71 87 
40 72 17 71 6 70 2 69 87 
40 70 17 69 6 68 2 67 87 
39 71 18 70 8 69 4 68 87 
41 71 17 70 6 69 2 68 87 
43 74 19 73 7 72 2 71 87 
41 73 18 72 7 71 2 70 87 
45 74 20 73 7 72 3 71 87 
40 69 16 68 6 67 2 66 87 
41 70 17 69 6 68 2 67 87 
41 76 18 75 6 74 2 73 87 
41 75 18 74 6 73 2 72 87 
39 74 17 73 6 72 2 71 87 
42 71 17 70 6 69 2 68 87 
41 69 16 68 6 67 2 66 87 
41 73 18 72 6 71 2 70 87 
40 71 18 70 6 69 2 68 87 
39 72 17 71 6 70 2 69 87 
42 72 19 71 7 70 2 69 87 
42 75 20 74 8 73 3 72 87 
42 70 19 69 7 68 2 67 87 
40 74 19 73 8 72 4 71 87 
38 73 18 72 8 71 4 70 87 
41 73 19 72 8 71 4 70 87 
41 75 18 74 6 73 2 72 87 
41 71 20 70 9 69 4 68 87 
42 76 18 75 6 74 2 73 87 
42 72 17 71 6 70 2 69 87 
41 70 17 69 6 68 2 67 87 
40 71 16 70 6 69 2 68 87 
39 74 17 73 6 72 2 71 87 
37 73 16 72 6 71 2 70 87 
42 73 18 72 6 71 2 70 87 
42 69 18 68 7 67 2 66 87 
40 72 17 71 6 70 2 69 87 
40 73 17 72 6 71 2 70 87 
41 73 18 72 7 71 2 70 87 
40 71 18 70 7 69 2 68 87 
39 72 17 71 7 70 2 69 87 
43 73 19 72 7 71 3 70 87 
43 70 19 69 7 68 2 67 87 
41 77 18 76 6 75 2 74 87 
43 72 17 71 6 70 2 69 87 
41 71 16 70 6 69 2 68 87 
42 71 17 70 6 69 2 68 87 
43 69 18 68 7 67 2 66 87 
40 70 16 69 6 68 2 67 87 
42 73 18 72 7 71 2 70 87 
41 71 18 70 6 69 2 68 87 
40 72 17 71 7 70 2 69 87 
44 73 19 72 7 71 3 70 87 
42 77 18 76 6 75 2 74 87 
41 76 18 75 6 74 2 73 87 
40 70 19 69 8 68 4 67 87 
41 76 18 75 6 74 2 73 87 
43 71 17 70 6 69 2 68 87 
39 75 17 74 6 73 2 72 87 
42 70 17 69 6 68 2 67 87 
41 75 18 74 6 73 2 72 87 
41 74 19 73 7 72 2 71 87 
39 73 18 72 7 71 2 70 87 
44 76 20 75 7 74 3 73 87 
40 74 17 73 6 72 2 71 87 
43 74 20 73 7 72 3 71 87 
42 75 19 74 7 73 3 72 87 
38 73 16 72 6 71 2 70 87 
41 70 16 69 6 68 2 67 87 
42 73 19 72 7 71 2 70 87 
41 68 17 67 6 66 2 65 87 
40 72 17 71 6 70 2 69 87 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 1 100 9 BLEU
4 9 1 8 0 7 0 6 12 
3 7 1 6 0 5 0 4 12 
4 9 1 8 0 7 0 6 12 
3 6 1 5 0 4 0 3 12 
4 11 1 10 0 9 0 8 12 
4 10 1 9 0 8 0 7 12 
4 8 1 7 0 6 0 5 12 
4 7 1 6 0 5 0 4 12 
4 7 1 6 0 5 0 4 12 
2 5 0 4 0 3 0 2 12 
4 6 1 5 0 4 0 3 12 
3 8 1 7 0 6 0 5 12 
4 12 0 11 0 10 0 9 12 
5 10 2 9 0 8 0 7 12 
4 8 0 7 0 6 0 5 12 
3 9 1 8 0 7 0 6 12 
3 7 1 6 0 5 0 4 12 
3 7 1 6 0 5 0 4 12 
4 8 2 7 0 6 0 5 12 
3 9 1 8 0 7 0 6 12 
4 10 1 9 0 8 0 7 12 
5 10 2 9 0 8 0 7 12 
4 9 1 8 0 7 0 6 12 
4 7 1 6 0 5 0 4 12 
5 7 1 6 0 5 0 4 12 
2 6 0 5 0 4 0 3 12 
4 10 1 9 0 8 0 7 12 
4 8 1 7 0 6 0 5 12 
3 8 1 7 0 6 0 5 12 
5 9 2 8 0 7 0 6 12 
5 9 1 8 0 7 0 6 12 
4 8 1 7 0 6 0 5 12 
5 8 1 7 0 6 0 5 12 
5 8 2 7 0 6 0 5 12 
4 10 0 9 0 8 0 7 12 
2 7 0 6 0 5 0 4 12 
4 8 1 7 0 6 0 5 12 
4 10 1 9 0 8 0 7 12 
4 9 2 8 0 7 0 6 12 
5 8 1 7 0 6 0 5 12 
4 9 1 8 0 7 0 6 12 
5 9 1 8 0 7 0 6 12 
4 8 1 7 0 6 0 5 12 
3 7 1 6 0 5 0 4 12 
3 9 0 8 0 7 0 6 12 
3 8 1 7 0 6 0 5 12 
2 5 0 4 0 3 0 2 12 
3 8 1 7 0 6 0 5 12 
4 10 2 9 0 8 0 7 12 
5 10 2 9 0 8 0 7 12 
4 8 2 7 0 6 0 5 12 
4 8 2 7 0 6 0 5 12 
3 7 1 6 0 5 0 4 12 
4 7 1 6 0 5 0 4 12 
6 11 2 10 0 9 0 8 12 
4 10 2 9 0 8 0 7 12 
5 7 1 6 0 5 0 4 12 
3 7 1 6 0 5 0 4 12 
5 11 2 10 0 9 0 8 12 
4 9 1 8 0 7 0 6 12 
3 6 0 5 0 4 0 3 12 
5 9 2 8 0 7 0 6 12 
3 9 0 8 0 7 0 6 12 
4 7 1 6 0 5 0 4 12 
2 8 0 7 0 6 0 5 12 
5 8 1 7 0 6 0 5 12 
4 9 1 8 0 7 0 6 12 
5 11 2 10 0 9 0 8 12 
3 8 0 7 0 6 0 5 12 
6 10 2 9 0 8 0 7 12 
2 5 0 4 0 3 0 2 12 
4 8 1 7 0 6 0 5 12 
4 8 1 7 0 6 0 5 12 
4 10 0 9 0 8 0 7 12 
5 7 1 6 0 5 0 4 12 
3 8 1 7 0 6 0 5 12 
2 6 0 5 0 4 0 3 12 
3 9 0 8 0 7 0 6 12 
2 6 0 5 0 4 0 3 12 
4 9 2 8 0 7 0 6 12 
5 8 1 7 0 6 0 5 12 
