FEATURES_TXT_BEGIN_0 0 17 14 LexicalReordering0_0 LexicalReordering0_1 LexicalReordering0_2 LexicalReordering0_3 LexicalReordering0_4 LexicalReordering0_5 Distortion0_0 LM0_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
-1.08542 -3.44075 -1.88358 0 -2.68981 -2.01817 -36 -70.317 -14 14 -38.8666 -19.9263 -39.5148 -39.6927 
-1.08542 -3.44075 -1.88358 0 -2.68981 -3.11678 -36 -70.317 -14 14 -38.8666 -19.9263 -39.5148 -39.6927 
-1.08542 -3.44075 -1.57343 0 -2.68981 -1.70802 -30 -66.9955 -14 14 -42.3818 -21.6383 -38.1285 -35.7806 
-1.08542 -3.44075 -1.86989 0 -2.68981 -2.00411 -36 -71.7373 -14 14 -38.5696 -19.2385 -40.8452 -40.4003 
-1.08542 -3.44075 -1.86989 0 -2.68981 -3.10272 -36 -71.7373 -14 14 -38.5696 -19.2385 -40.8452 -40.4003 
-1.08542 -3.44075 -1.34732 0 -2.68981 -1.62529 -30 -62.3187 -14 14 -45.3881 -23.0119 -36.7138 -32.6259 
-1.08542 -4.68458 -2.04478 0 -3.78842 -3.21912 -32 -64.993 -15 14 -39.4266 -20.0214 -43.4888 -42.5117 
-1.08542 -4.68458 -1.43156 0 -5.63424 -3.10067 -24 -63.0542 -14 14 -43.2625 -21.2863 -41.7864 -38.2856 
-1.08542 -4.68458 -2.02343 0 -3.78842 -3.11434 -32 -67.7523 -15 14 -38.3823 -19.8738 -42.9909 -42.7401 
-1.08542 -3.44075 -1.24778 0 -2.68981 -1.65332 -33 -56.3911 -14 14 -46.2816 -23.5107 -40.1769 -34.2025 
-1.08542 -3.44075 -1.43676 0 -2.68981 -1.58957 -30 -64.2822 -14 14 -43.5831 -22.781 -37.4069 -35.1257 
-1.08542 -3.44075 -1.62407 0 -2.68981 -1.75866 -30 -65.2666 -14 14 -44.5144 -21.5695 -38.4162 -33.2957 
-1.08542 -3.44075 -1.48398 0 -2.68981 -1.74373 -30 -66.1187 -14 14 -44.1868 -21.8691 -37.4353 -33.2808 
-1.08542 -3.44075 -1.55973 0 -2.68981 -1.69396 -30 -68.4157 -14 14 -42.0849 -20.9505 -39.4589 -36.4882 
-1.08542 -4.68458 -1.72526 0 -4.42441 -3.21912 -24 -65.0533 -15 14 -42.0115 -19.9825 -42.6415 -40.0268 
-1.08542 -4.68458 -2.02343 0 -3.78842 -3.03409 -39 -65.8439 -15 14 -38.3823 -19.8738 -42.9909 -42.7401 
-1.08542 -4.68458 -1.56822 0 -5.63424 -3.21912 -24 -66.8542 -14 14 -42.0613 -20.1435 -42.508 -38.9405 
-1.08542 -3.44075 -1.57343 0 -2.68981 -1.70802 -36 -66.1287 -14 14 -42.3818 -21.6383 -38.1285 -35.7806 
-1.08542 -3.44075 -1.71816 0 -2.68981 -1.93853 -30 -71.3984 -14 14 -39.791 -20.5927 -39.4228 -39.3042 
-1.08542 -3.44075 -1.71816 0 -2.68981 -3.03714 -30 -71.3984 -14 14 -39.791 -20.5927 -39.4228 -39.3042 
-1.08542 -3.44075 -1.33362 0 -2.68981 -1.61123 -30 -63.7389 -14 14 -45.0911 -22.3241 -38.0442 -33.3335 
-1.08542 -4.68458 -1.72526 0 -4.42441 -3.21912 -32 -62.909 -15 14 -42.0115 -19.9825 -42.6415 -40.0268 
-1.08542 -3.44075 -1.61227 0 -2.68981 -1.81441 -30 -65.4617 -15 14 -43.8602 -21.2317 -38.1985 -34.6336 
-1.08542 -4.68458 -1.83116 0 -4.29924 -3.10067 -24 -71.7133 -14 14 -37.9423 -19.3434 -43.8659 -44.6975 
-1.08542 -4.68458 -1.54687 0 -5.63424 -3.03409 -31 -68.4333 -14 14 -41.017 -19.9958 -42.01 -39.1689 
-1.08542 -4.68458 -1.56822 0 -5.63424 -3.21912 -32 -64.71 -14 14 -42.0613 -20.1435 -42.508 -38.9405 
-1.08542 -4.68458 -1.70391 0 -4.42441 -3.11434 -32 -65.6684 -15 14 -40.9671 -19.8348 -42.1436 -40.2552 
-1.08542 -3.44075 -1.85483 0 -2.68981 -2.05698 -30 -75.1245 -14 14 -38.5897 -19.4499 -40.1444 -39.9591 
-1.08542 -3.44075 -1.85483 0 -2.68981 -3.15559 -30 -75.1245 -14 14 -38.5897 -19.4499 -40.1444 -39.9591 
-1.08542 -3.44075 -1.42307 0 -2.68981 -1.57551 -30 -65.7024 -14 14 -43.2861 -22.0932 -38.7374 -35.8333 
0 0 -2.11968 0 0 -1.8505 -42 -64.8996 -14 14 -44.1868 -21.8691 -37.4353 -33.2809 
-1.08542 -4.68458 -2.04478 0 -3.78842 -3.13888 -39 -63.7758 -15 14 -39.4266 -20.0214 -43.4888 -42.5117 
-1.08542 -3.44075 -1.61037 0 -2.68981 -1.7446 -30 -66.6868 -14 14 -44.2174 -20.8817 -39.7466 -34.0033 
-1.08542 -3.44075 -1.47029 0 -2.68981 -1.72967 -30 -67.539 -14 14 -43.8898 -21.1813 -38.7658 -33.9884 
-1.08542 -4.68458 -1.94647 0 -4.29924 -3.11434 -32 -75.3953 -14 14 -35.6967 -18.053 -44.0895 -45.5808 
-1.08542 -4.68458 -1.94647 0 -4.29924 -3.03409 -31 -76.3593 -14 14 -35.6967 -18.053 -44.0895 -45.5808 
-1.08542 -4.68458 -1.54687 0 -5.63424 -3.11434 -32 -67.4694 -14 14 -41.017 -19.9958 -42.01 -39.1689 
-1.08542 -4.68458 -1.41021 0 -5.63424 -2.99589 -24 -66.6466 -14 14 -42.2182 -21.1386 -41.2885 -38.514 
-1.08542 -4.68458 -1.96782 0 -4.29924 -3.21912 -24 -75.4393 -14 14 -36.741 -18.2006 -44.5874 -45.3524 
-1.08542 -3.44075 -1.79007 0 -2.68981 -1.9291 -30 -69.3979 -14 14 -39.2839 -20.6715 -42.3342 -42.4097 
-1.08542 -4.68458 -1.80981 0 -4.29924 -2.99589 -24 -74.6466 -14 14 -36.898 -19.1958 -43.3679 -44.9259 
-1.08542 -4.68458 -1.53947 0 -5.63424 -3.21912 -24 -69.0098 -14 14 -41.7844 -19.6671 -43.1376 -39.2069 
-1.08542 -4.68458 -1.70391 0 -4.42441 -3.03409 -39 -63.76 -15 14 -40.9671 -19.8348 -42.1436 -40.2552 
-1.08542 -4.68458 -2.01603 0 -3.78842 -3.21912 -32 -67.1486 -15 14 -39.1498 -19.545 -44.1185 -42.7781 
-1.08542 -4.68458 -1.93374 0 -3.78842 -3.24158 -40 -65.2738 -15 14 -38.2209 -19.8274 -43.9209 -44.0106 
-1.08542 -3.44075 -1.69758 0 -2.68981 -1.87246 -30 -66.7058 -14 14 -41.1481 -22.0981 -38.9632 -39.4039 
-1.08542 -4.68458 -1.54687 0 -5.63424 -3.11434 -40 -65.1378 -14 14 -41.017 -19.9958 -42.01 -39.1689 
-1.08542 -3.44075 -1.69758 0 -2.68981 -2.97107 -30 -66.7058 -14 14 -41.1481 -22.0981 -38.9632 -39.4039 
-1.08542 -3.44075 -1.62407 0 -2.68981 -1.75866 -36 -64.3998 -14 14 -44.5144 -21.5695 -38.4162 -33.2957 
-1.08542 -4.68458 -1.4028 0 -5.63424 -3.10067 -24 -65.2098 -14 14 -42.9857 -20.8099 -42.4161 -38.552 
-1.08542 -4.68458 -1.41021 0 -5.63424 -2.91565 -31 -64.6333 -14 14 -42.2182 -21.1386 -41.2885 -38.514 
-1.08542 -4.68458 -1.70391 0 -4.42441 -3.11434 -24 -68.6457 -15 14 -40.9672 -19.8348 -42.1436 -40.2552 
-1.08542 -4.68458 -1.94647 0 -4.29924 -3.11434 -40 -73.1378 -14 14 -35.6967 -18.053 -44.0895 -45.5808 
-1.08542 -3.44075 -1.84113 0 -2.68981 -2.04292 -30 -76.5447 -14 14 -38.2927 -18.7621 -41.4748 -40.6667 
-1.08542 -3.44075 -1.55973 0 -2.68981 -1.69396 -36 -67.5489 -14 14 -42.0849 -20.9505 -39.4589 -36.4882 
-1.08542 -3.44075 -1.70447 0 -2.68981 -1.92447 -30 -72.8187 -14 14 -39.494 -19.9049 -40.7533 -40.0118 
-1.08542 -4.68458 -1.94647 0 -4.29924 -3.03409 -39 -73.4869 -14 14 -35.6967 -18.053 -44.0895 -45.5808 
-1.08542 -3.44075 -1.71306 0 -2.68981 -1.83785 -30 -72.2576 -14 14 -39.9038 -21.1236 -38.3969 -38.811 
-1.08542 -4.68458 -1.54687 0 -5.63424 -3.03409 -39 -65.561 -14 14 -41.017 -19.9958 -42.01 -39.1689 
-1.08542 -3.44075 -1.6534 0 -2.68981 -1.81065 -30 -65.6719 -14 14 -40.4851 -21.8142 -41.6126 -41.7548 
-1.08542 -4.68458 -1.80981 0 -4.29924 -2.91565 -31 -72.6332 -14 14 -36.898 -19.1958 -43.3679 -44.9259 
-1.08542 -3.44075 -1.62732 0 -2.68981 -1.70979 -35 -64.4818 -15 14 -43.84 -21.0203 -38.8993 -35.0747 
-1.08542 -4.68458 -1.99468 0 -3.78842 -3.11434 -32 -69.9079 -15 14 -38.1055 -19.3974 -43.6205 -43.0065 
-1.08542 -3.44075 -1.70447 0 -2.68981 -3.02308 -30 -72.8187 -14 14 -39.494 -19.9049 -40.7533 -40.0118 
-1.08542 -3.44075 -1.6534 0 -2.68981 -2.90926 -30 -65.6719 -14 14 -40.4851 -21.8142 -41.6126 -41.7548 
-1.08542 -4.68458 -1.56489 0 -3.78842 -1.5792 -27 -66.0357 -15 14 -42.5965 -21.8947 -38.9141 -36.6237 
-1.08542 -3.44075 -1.59169 0 -2.68981 -1.74835 -30 -60.7691 -15 14 -45.2173 -22.7371 -37.7388 -34.7333 
-1.08542 -3.44075 -1.64738 0 -2.68981 -1.92776 -33 -65.035 -14 14 -40.9613 -21.5678 -42.2563 -40.6144 
-1.08542 -3.44075 -1.64738 0 -2.68981 -3.02637 -33 -65.035 -14 14 -40.9613 -21.5678 -42.2563 -40.6144 
-1.08542 -3.44075 -1.4874 0 -2.68981 -1.64021 -30 -63.0794 -14 14 -45.7156 -22.7122 -37.6946 -32.6408 
-1.08542 -4.68458 -1.94647 0 -4.29924 -3.11434 -24 -78.3726 -14 14 -35.6967 -18.053 -44.0895 -45.5808 
-1.08542 -3.44075 -1.54149 0 -2.68981 -1.80364 -33 -59.0982 -15 14 -45.0305 -22.2069 -41.032 -35.9438 
-1.08542 -4.68458 -1.54687 0 -5.63424 -3.11434 -24 -70.4467 -14 14 -41.017 -19.9958 -42.01 -39.1689 
-1.08542 -4.68458 -1.69651 0 -4.42441 -3.21912 -24 -67.2088 -15 14 -41.7346 -19.5061 -43.2711 -40.2932 
-1.08542 -4.68458 -1.70391 0 -4.42441 -3.03409 -31 -66.6324 -15 14 -40.9672 -19.8348 -42.1436 -40.2552 
-1.08542 -3.44075 -1.59857 0 -2.68981 -1.80035 -30 -66.8819 -15 14 -43.5632 -20.5439 -39.5289 -35.3411 
-1.08542 -4.68458 -1.96782 0 -4.29924 -3.21912 -32 -73.2951 -14 14 -36.741 -18.2006 -44.5874 -45.3524 
-1.08542 -3.44075 -1.83425 0 -2.68981 -3.08952 -30 -70.4318 -14 14 -39.9468 -20.9553 -39.6848 -40.0589 
-1.08542 -3.44075 -1.5475 0 -2.68981 -1.68654 -30 -59.7351 -15 14 -44.5543 -22.4533 -40.3883 -37.0841 
-1.08542 -3.44075 -1.83425 0 -2.68981 -1.99091 -30 -70.4318 -14 14 -39.9468 -20.9553 -39.6848 -40.0589 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 2 48 14 LexicalReordering0_0 LexicalReordering0_1 LexicalReordering0_2 LexicalReordering0_3 LexicalReordering0_4 LexicalReordering0_5 Distortion0_0 LM0_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
0 -9.49134 -11.2492 0 -13.1543 -11.7147 -110 -261.442 -42 42 -110.041 -60.5941 -147.854 -143.487 
0 -5.46285 -11.4608 0 -9.56153 -12.4004 -111 -266.66 -42 42 -111.514 -58.8028 -147.908 -140.123 
0 -9.49134 -11.3802 0 -13.1543 -11.4726 -112 -263.834 -42 42 -110.73 -59.0214 -147.899 -141.215 
0 -9.49134 -11.2492 0 -13.1543 -11.7147 -110 -261.032 -42 42 -110.041 -61.2872 -147.854 -143.487 
0 -11.1008 -10.7384 0 -14.7637 -11.2038 -110 -261.442 -42 42 -110.041 -60.5941 -147.854 -143.487 
0 -10.0022 -11.0253 0 -13.4908 -11.2657 -108 -269.952 -42 42 -105.54 -60.1131 -149.955 -146.758 
0 -8.24751 -11.4919 0 -8.71163 -12.1763 -112 -252.605 -42 42 -112.274 -64.3896 -147.16 -142.794 
0 -11.1008 -10.8693 0 -14.7637 -10.9617 -112 -263.109 -42 42 -110.73 -59.7146 -147.899 -141.215 
0 -10.0022 -11.0253 0 -13.4908 -11.2657 -108 -270.656 -42 42 -105.54 -59.4199 -149.955 -146.758 
0 -4.73915 -11.176 0 -10.4098 -11.7795 -109 -267.133 -42 42 -111.442 -59.9103 -146.046 -139.666 
0 -11.1008 -10.8693 0 -14.7637 -10.9617 -112 -263.834 -42 42 -110.73 -59.0214 -147.899 -141.215 
0 -4.73915 -11.224 0 -10.4098 -11.4609 -115 -268.222 -42 42 -112.794 -58.2184 -145.572 -136.285 
0 -9.49134 -11.2492 0 -13.1543 -11.7147 -110 -260.717 -42 42 -110.041 -61.2872 -147.854 -143.487 
0 -8.75833 -11.6118 0 -8.38449 -11.6214 -114 -269.129 -42 42 -106.134 -60.4911 -150 -145.026 
0 -8.24751 -11.6228 0 -8.71163 -11.9342 -114 -254.997 -42 42 -112.964 -62.8169 -147.206 -140.522 
0 -10.0022 -11.0253 0 -13.4908 -11.2657 -108 -269.931 -42 42 -105.54 -60.1131 -149.955 -146.758 
0 -9.49134 -11.2492 0 -13.1543 -11.7147 -110 -260.738 -42 42 -110.041 -61.2872 -147.854 -143.487 
0 -8.24751 -11.6662 0 -8.71163 -12.3506 -116 -261.258 -42 42 -110.041 -60.5941 -147.854 -143.487 
0 -3.49532 -11.5101 0 -5.96713 -12.339 -111 -267.917 -42 42 -112.104 -59.791 -145.526 -138.557 
0 -9.49134 -11.2492 0 -13.1543 -11.7147 -112 -261.442 -42 42 -110.041 -60.5941 -147.854 -143.487 
0 -9.26916 -11.2368 0 -9.37469 -10.7706 -116 -266.788 -42 42 -107.211 -59.8397 -150.693 -145.18 
0 -9.24055 -11.1621 0 -13.1543 -11.6608 -110 -259.864 -42 42 -111.61 -60.281 -149.008 -142.209 
0 -10.0022 -11.3306 0 -13.1543 -11.0236 -110 -273.884 -42 42 -106.23 -56.7487 -150.693 -145.18 
0 -10.0022 -11.1563 0 -13.4908 -11.0236 -110 -273.048 -42 42 -106.23 -57.8473 -150 -144.487 
0 -5.46285 -11.3919 0 -9.56153 -12.3678 -111 -266.233 -42 42 -111.442 -59.9103 -146.046 -139.666 
0 -9.26916 -11.0625 0 -9.71116 -10.7706 -116 -265.952 -42 42 -107.211 -60.9383 -150 -144.487 
0 -7.99672 -11.4047 0 -8.71163 -12.1224 -112 -251.027 -42 42 -113.844 -64.0764 -148.314 -141.516 
0 -8.75833 -11.4375 0 -8.72097 -11.6214 -114 -268.293 -42 42 -106.134 -61.5897 -149.307 -144.332 
0 -2.39671 -11.9172 0 -4.35769 -12.4385 -111 -269.589 -42 42 -107.173 -61.3649 -149.476 -144.688 
0 -2.39671 -11.8817 0 -4.35769 -12.5281 -111 -271.981 -42 42 -107.037 -60.563 -149.25 -143.792 
0 -11.9881 -10.8496 0 -14.7637 -11.2038 -110 -261.442 -42 42 -110.041 -60.5941 -147.854 -143.487 
0 -9.49134 -11.3802 0 -13.1543 -11.4726 -112 -263.109 -42 42 -110.73 -59.7146 -147.899 -141.215 
0 -2.39671 -11.9863 0 -4.35769 -12.619 -110 -277.377 -42 42 -104.831 -59.553 -150.039 -145.055 
0 -9.49134 -11.3802 0 -13.1543 -11.4726 -112 -263.13 -42 42 -110.73 -59.7146 -147.899 -141.215 
0 -8.24751 -11.7972 0 -8.71163 -12.1086 -118 -263.65 -42 42 -110.73 -59.0214 -147.899 -141.215 
0 -8.24751 -11.4919 0 -8.71163 -12.1763 -112 -251.901 -42 42 -112.274 -65.0827 -147.16 -142.794 
0 -2.39671 -11.9422 0 -4.35769 -12.4684 -109 -274.305 -42 42 -105.64 -60.4559 -149.737 -145.359 
0 -2.39671 -11.9221 0 -4.35769 -12.4274 -109 -270.994 -42 42 -106.84 -61.196 -149.683 -144.825 
0 -10.0022 -11.1997 0 -13.1543 -11.2657 -108 -271.492 -42 42 -105.54 -58.3213 -150.648 -147.452 
0 -10.85 -10.6512 0 -14.7637 -11.15 -110 -259.864 -42 42 -111.61 -60.281 -149.008 -142.209 
0 -9.24055 -11.293 0 -13.1543 -11.4187 -112 -262.256 -42 42 -112.3 -58.7083 -149.053 -139.938 
0 -8.24751 -11.4919 0 -8.71163 -12.1763 -112 -251.88 -42 42 -112.274 -65.0827 -147.16 -142.794 
0 -4.73915 -11.0931 0 -10.4098 -11.703 -113 -265.83 -42 42 -112.104 -59.791 -145.526 -138.557 
0 -8.75833 -11.5733 0 -8.72097 -11.7572 -114 -269.552 -42 42 -105.824 -60.9383 -150 -144.487 
0 -11.1008 -10.7384 0 -14.7637 -11.2038 -110 -260.717 -42 42 -110.041 -61.2872 -147.854 -143.487 
0 -9.85695 -11.1554 0 -10.3211 -11.8398 -116 -261.251 -42 42 -110.041 -60.5941 -147.854 -143.487 
0 -7.1489 -11.9532 0 -7.43867 -12.4125 -116 -266.046 -42 42 -105.135 -62.511 -149.955 -146.758 
0 -11.1008 -10.7384 0 -14.7637 -11.2038 -110 -260.738 -42 42 -110.041 -61.2872 -147.854 -143.487 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 3 21 14 LexicalReordering0_0 LexicalReordering0_1 LexicalReordering0_2 LexicalReordering0_3 LexicalReordering0_4 LexicalReordering0_5 Distortion0_0 LM0_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
0 -6.27257 -4.89408 0 -4.49184 -4.4834 -62 -153.495 -24 24 -59.5147 -32.6218 -93.1135 -93.2944 
0 -6.27257 -4.89408 0 -4.49184 -4.4834 -62 -153.297 -24 24 -59.9202 -32.6218 -93.1135 -93.2944 
0 -6.27257 -4.90778 0 -5.59045 -5.59607 -62 -154.665 -24 24 -60.5048 -31.2302 -91.7831 -92.5868 
0 -6.27257 -4.90778 0 -5.59045 -4.49746 -62 -154.665 -24 24 -60.5048 -31.2302 -91.7831 -92.5868 
0 -6.27257 -4.89408 0 -5.59045 -5.58201 -62 -155.224 -24 24 -60.2079 -30.5424 -93.1135 -93.2944 
0 -6.27257 -4.89408 0 -5.59045 -4.4834 -62 -155.224 -24 24 -60.2079 -30.5424 -93.1135 -93.2944 
0 -9.56841 -4.59266 0 -7.64458 -5.62644 -56 -151.022 -24 24 -62.2831 -33.9273 -90.4893 -89.0443 
0 -9.56841 -4.59266 0 -7.64458 -4.52782 -56 -151.022 -24 24 -62.2831 -33.9273 -90.4893 -89.0443 
0 -6.27257 -4.89408 0 -4.49184 -5.58201 -62 -153.495 -24 24 -59.5147 -32.6218 -93.1135 -93.2944 
0 -6.27257 -4.90778 0 -4.49184 -5.59607 -62 -152.232 -24 24 -59.8117 -34.0028 -91.7831 -92.5868 
0 -6.27257 -4.90778 0 -4.49184 -5.59607 -62 -153.442 -24 24 -60.2172 -32.6165 -91.7831 -92.5868 
0 -6.27257 -4.90778 0 -4.49184 -4.49746 -62 -152.232 -24 24 -59.8117 -34.0028 -91.7831 -92.5868 
0 -6.27257 -4.90778 0 -4.49184 -4.49746 -62 -152.936 -24 24 -59.8117 -33.3096 -91.7831 -92.5868 
0 -6.27257 -4.90778 0 -4.49184 -4.49746 -62 -153.442 -24 24 -60.2172 -32.6165 -91.7831 -92.5868 
0 -9.56841 -4.57896 0 -7.64458 -5.61238 -56 -151.581 -24 24 -61.9861 -33.2395 -91.8197 -89.7519 
0 -9.56841 -4.57896 0 -7.64458 -4.51376 -56 -151.581 -24 24 -61.9861 -33.2395 -91.8197 -89.7519 
0 -6.27257 -4.89408 0 -4.49184 -5.58201 -62 -152.791 -24 24 -59.5147 -33.315 -93.1135 -93.2944 
0 -6.27257 -4.89408 0 -4.49184 -5.58201 -62 -154.001 -24 24 -59.9202 -31.9287 -93.1135 -93.2944 
0 -6.27257 -4.89408 0 -4.49184 -4.4834 -62 -152.791 -24 24 -59.5147 -33.315 -93.1135 -93.2944 
0 -6.27257 -4.89408 0 -4.49184 -4.4834 -62 -154.001 -24 24 -59.9202 -31.9287 -93.1135 -93.2944 
0 -6.27257 -4.90778 0 -4.49184 -5.59607 -62 -152.936 -24 24 -59.8117 -33.3096 -91.7831 -92.5868 
FEATURES_TXT_END_0
FEATURES_TXT_BEGIN_0 4 77 14 LexicalReordering0_0 LexicalReordering0_1 LexicalReordering0_2 LexicalReordering0_3 LexicalReordering0_4 LexicalReordering0_5 Distortion0_0 LM0_0 WordPenalty0_0 PhrasePenalty0_0 TranslationModel0_0 TranslationModel0_1 TranslationModel0_2 TranslationModel0_3 
0 -0.847299 -1.09531 0 -2.01909 -0.817675 -29 -55.3495 -13 13 -46.2421 -25.4794 -51.7734 -47.7445 
0 0 -1.60855 0 0 -1.0065 -32 -57.6548 -13 13 -45.1173 -24.9415 -52.258 -48.3057 
0 -3.87536 -1.638 0 -2.44999 -1.01191 -33 -61.2899 -13 13 -44.5692 -23.323 -50.5154 -46.6733 
0 -7.93004 -1.51484 0 -5.121 -0.907332 -31 -60.3203 -13 13 -44.6724 -24.1959 -50.3928 -47.0721 
0 -3.87536 -1.97447 0 -2.44999 -1.01191 -33 -58.9846 -13 13 -45.4855 -23.7284 -49.8223 -45.9796 
0 -4.72266 -1.23867 0 -4.46908 -0.917174 -25 -62.0323 -13 13 -45.3253 -23.9648 -48.73 -46.1226 
0 -1.60944 -1.09531 0 -2.01909 -0.817675 -29 -57.6548 -13 13 -45.3258 -25.074 -52.4666 -48.4381 
0 -4.72266 -1.23837 0 -4.46908 -0.904771 -25 -62.1981 -13 13 -45.4284 -24.8377 -48.6074 -46.5214 
0 0 -1.21817 0 0 -1.0065 -32 -53.3747 -13 13 -49.5657 -26.8963 -48.0239 -41.7863 
0 0 -1.60614 0 0 -1.01402 -31 -57.6777 -13 13 -45.3258 -25.074 -52.4666 -48.4381 
0 -7.12746 -1.99598 0 -5.00548 -1.01812 -27 -58.8189 -13 13 -45.638 -24.8654 -49.3262 -46.3608 
0 0 -1.94261 0 0 -1.01402 -31 -55.3724 -13 13 -46.2421 -25.4794 -51.7734 -47.7445 
0 -5.4848 -1.23867 0 -4.46908 -0.917174 -25 -64.3376 -13 13 -44.409 -23.5593 -49.4231 -46.8162 
0 -4.72266 -1.12706 0 -5.72858 -0.917174 -25 -61.287 -13 13 -46.1854 -24.0156 -49.8743 -46.2548 
0 -0.510826 -1.09531 0 -2.01909 -0.817675 -29 -56.6537 -13 13 -45.3258 -26.4603 -52.4666 -48.4381 
0 -3.87536 -1.638 0 -2.44999 -1.01191 -37 -61.1179 -13 13 -44.5692 -23.323 -50.5154 -46.6733 
0 -7.12746 -1.77301 0 -5.00548 -0.996015 -27 -56.6846 -13 13 -45.182 -24.5652 -52.7771 -49.2675 
0 -3.87536 -1.25003 0 -2.44999 -1.01191 -33 -58.6097 -13 13 -48.8091 -25.1453 -46.0728 -40.0214 
